"GTExID","Fibroblasts_Adipose - Subcutaneous","Endothelial cells_Adipose - Subcutaneous","T Cells_Adipose - Subcutaneous","Macrophages_Adipose - Subcutaneous","Natural Killar cells_Adipose - Subcutaneous","Myofibroblasts_Adipose - Subcutaneous","Leucocytes_Adipose - Subcutaneous","Plasma cells_Adipose - Subcutaneous","Mesenchymal Stem Cells_Adipose - Subcutaneous","Smooth muscle cells_Adipose - Subcutaneous","Neutrophil_Adipose - Subcutaneous","Mast Cells_Adipose - Subcutaneous","B Cells_Adipose - Subcutaneous","others_Adipose - Subcutaneous","Fibroblasts_Adipose - Visceral (Omentum)","Endothelial cells_Adipose - Visceral (Omentum)","T Cells_Adipose - Visceral (Omentum)","Macrophages_Adipose - Visceral (Omentum)","Natural Killar cells_Adipose - Visceral (Omentum)","Myofibroblasts_Adipose - Visceral (Omentum)","Leucocytes_Adipose - Visceral (Omentum)","Plasma cells_Adipose - Visceral (Omentum)","Mesenchymal Stem Cells_Adipose - Visceral (Omentum)","Smooth muscle cells_Adipose - Visceral (Omentum)","Neutrophil_Adipose - Visceral (Omentum)","Mast Cells_Adipose - Visceral (Omentum)","B Cells_Adipose - Visceral (Omentum)","others_Adipose - Visceral (Omentum)","cd4 positive alpha beta T cell_Colon - Sigmoid","immature enterocyte_Colon - Sigmoid","monocyte_Colon - Sigmoid","plasma cell_Colon - Sigmoid","cd8 positive alpha beta T cell_Colon - Sigmoid","fibroblast_Colon - Sigmoid","mature enterocyte_Colon - Sigmoid","goblet cell_Colon - Sigmoid","paneth like cell_Colon - Sigmoid","b cell_Colon - Sigmoid","intestinal transient amplifying cell_Colon - Sigmoid","mast cell_Colon - Sigmoid","gut endothelial cell_Colon - Sigmoid","intestinal crypt stem cell_Colon - Sigmoid","intestinal enteroendocrine cell_Colon - Sigmoid","neutrophil_Colon - Sigmoid","intestinal tuft cell_Colon - Sigmoid","transit amplifying cell of large intestine_Colon - Sigmoid","cd8 positive alpha beta t cell_Colon - Sigmoid","paneth cell of epithelium of large intestine_Colon - Sigmoid","others_Colon - Sigmoid","cd4 positive alpha beta T cell_Colon - Transverse","immature enterocyte_Colon - Transverse","monocyte_Colon - Transverse","plasma cell_Colon - Transverse","cd8 positive alpha beta T cell_Colon - Transverse","fibroblast_Colon - Transverse","mature enterocyte_Colon - Transverse","goblet cell_Colon - Transverse","paneth like cell_Colon - Transverse","b cell_Colon - Transverse","intestinal transient amplifying cell_Colon - Transverse","mast cell_Colon - Transverse","gut endothelial cell_Colon - Transverse","intestinal crypt stem cell_Colon - Transverse","intestinal enteroendocrine cell_Colon - Transverse","neutrophil_Colon - Transverse","intestinal tuft cell_Colon - Transverse","transit amplifying cell of large intestine_Colon - Transverse","cd8 positive alpha beta t cell_Colon - Transverse","paneth cell of epithelium of large intestine_Colon - Transverse","others_Colon - Transverse","Endothelial Cells_Heart - Left Ventricle","Cardiac Muscle Cells_Heart - Left Ventricle","Hepatocyte_Heart - Left Ventricle","Smooth Muscle Cells_Heart - Left Ventricle","Cardiac Fibroblast_Heart - Left Ventricle","Macrophages_Heart - Left Ventricle","others_Heart - Left Ventricle","kidney epithelial cell_Kidney - Cortex","b cell_Kidney - Cortex","cd8 positive alpha beta t cell_Kidney - Cortex","endothelial cell_Kidney - Cortex","macrophage_Kidney - Cortex","nk cell_Kidney - Cortex","cd4 positive helper t cell_Kidney - Cortex","others_Kidney - Cortex","Monocyte Macrophage_Liver","Monocyte_Liver","Endothelial_Liver","Dendritic cell_Liver","Proliferating NK cell_Liver","NK cell_Liver","Stellate Fibroblast_Liver","Hepatocyte_Liver","Macrophage_Liver","BECS_Liver","T cell_Liver","Neutrophil_Liver","Plasma_Liver","Sorted Myeloid_Liver","Erythrocyte_Liver","Endothelial Kuppfer_Liver","others_Liver","type ii pneumocyte_Lung","neutrophil_Lung","cd4 positive alpha beta t cell_Lung","cd8 positive alpha beta t cell_Lung","nk cell_Lung","Bronchial vessel endothelial cell_Lung","smooth muscle cell_Lung","adventitial cell_Lung","macrophage_Lung","respiratory mucous cell_Lung","basophil_Lung","classical monocyte_Lung","endothelial cell of artery_Lung","lung ciliated cell_Lung","dendritic cell_Lung","respiratory goblet cell_Lung","basal cell_Lung","plasma cell_Lung","b cell_Lung","serous cell of epithelium of bronchus_Lung","non classical monocyte_Lung","capillary endothelial cell_Lung","capillary aerocyte_Lung","type i pneumocyte_Lung","vein endothelial cell_Lung","alveolar fibroblast_Lung","endothelial cell of lymphatic vessel_Lung","bronchial smooth muscle cell_Lung","plasmacytoid dendritic cell_Lung","club cell_Lung","lung microvascular endothelial cell_Lung","vascular associated smooth muscle cell_Lung","myofibroblast cell_Lung","pericyte cell_Lung","mesothelial cell_Lung","fibroblast_Lung","intermediate monocyte_Lung","pulmonary ionocyte_Lung","others_Lung","endothelial cell of vascular tree_Muscle - Skeletal","capillary endothelial cell_Muscle - Skeletal","endothelial cell of lymphatic vessel_Muscle - Skeletal","mesenchymal stem cell_Muscle - Skeletal","endothelial cell of artery_Muscle - Skeletal","pericyte cell_Muscle - Skeletal","cd4 positive alpha beta t cell_Muscle - Skeletal","skeletal muscle satellite stem cell_Muscle - Skeletal","macrophage_Muscle - Skeletal","cd8 positive alpha beta t cell_Muscle - Skeletal","t cell_Muscle - Skeletal","smooth muscle cell_Muscle - Skeletal","tendon cell_Muscle - Skeletal","fast muscle cell_Muscle - Skeletal","slow muscle cell_Muscle - Skeletal","mast cell_Muscle - Skeletal","erythrocyte_Muscle - Skeletal","mesothelial cell_Muscle - Skeletal","mature nk t cell_Muscle - Skeletal","others_Muscle - Skeletal","pancreatic acing cell_Pancreas","T cell_Pancreas","endothelial cell_Pancreas","myeloid cell_Pancreas","pancreatic stellate cell quiescent_Pancreas","NK cell_Pancreas","fibroblast_Pancreas","B cell_Pancreas","pancreatic ductal cell_Pancreas","plasma cell_Pancreas","pancreatic stellate cell activated_Pancreas","pancreatic beta cell_Pancreas","Mast cell_Pancreas","pancreatic acinar cell_Pancreas","pancreatic stellate cell_Pancreas","b cell_Pancreas","pancreatic pp cell_Pancreas","pancreatic alpha cell_Pancreas","pancreatic delta cell_Pancreas","t cell_Pancreas","mast cell_Pancreas","others_Pancreas","Cd4 positive alpha beta T cell_Small Intestine - Terminal Ileum","immature enterocyte_Small Intestine - Terminal Ileum","neutrophil_Small Intestine - Terminal Ileum","intestinal transient amplifying cell_Small Intestine - Terminal Ileum","goblet cell_Small Intestine - Terminal Ileum","Cd8 positive alpha beta T cell_Small Intestine - Terminal Ileum","b cell_Small Intestine - Terminal Ileum","monocyte_Small Intestine - Terminal Ileum","paneth cell_Small Intestine - Terminal Ileum","intestinal tuft cell_Small Intestine - Terminal Ileum","plasma cell_Small Intestine - Terminal Ileum","mast cell_Small Intestine - Terminal Ileum","mature enterocyte_Small Intestine - Terminal Ileum","fibroblast_Small Intestine - Terminal Ileum","intestinal enteroendocrine cell_Small Intestine - Terminal Ileum","gut endothelial cell_Small Intestine - Terminal Ileum","intestinal crypt stem cell_Small Intestine - Terminal Ileum","transit amplifying cell of small intestine_Small Intestine - Terminal Ileum","cd8 positive alpha beta t cell_Small Intestine - Terminal Ileum","paneth cell of epithelium of small intestine_Small Intestine - Terminal Ileum","duodenum glandular cell_Small Intestine - Terminal Ileum","others_Small Intestine - Terminal Ileum","cd8 positive alpha beta memory t cell_Spleen","macrophage_Spleen","naive thymus derived cd4 positive alpha beta t cell_Spleen","intermediate monocyte_Spleen","endothelial cell_Spleen","memory b cell_Spleen","classical monocyte_Spleen","neutrophil_Spleen","naive b cell_Spleen","plasma cell_Spleen","cd4 positive alpha beta memory t cell_Spleen","nkt cell_Spleen","naive thymus derived cd8 positive alpha beta t cell_Spleen","nk cell_Spleen","innate lymphoid cell_Spleen","erythrocyte_Spleen","regulatory t cell_Spleen","platelet_Spleen","Hematopoietic stem cell_Spleen","cd141 positive myeloid dendritic cell_Spleen","cd1c positive myeloid dendritic cell_Spleen","plasmacytoid dendritic cell_Spleen","mature nk t cell_Spleen","cd8 positive alpha beta t cell_Spleen","others_Spleen"
"111CU",32.36,6.84,0,4.34,0,1.54,9.54,3.88,0,7.12,12.07,8.94,13.38,0,9.89,5.49,0,0,0,2.63,12.61,7.93,4.24,9.78,15.11,12.89,19.43,0,0,0,10.01,5.51,0,16.11,15.82,0.47,0,0,5.72,2.35,4.28,0,0,9.45,23.65,0,6.63,0,0,0,0,7.22,7.51,0,0.67,31.54,4.94,0,0,5.84,1.24,1.2,0,0,6.77,21.52,0,11.56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,24.26,0,0,0,0,6.33,8.03,0,9.78,2.27,0,0,5.66,0,0,0,6.49,7.29,1.9,0,10.5,0,0,0,10.58,0,3.21,0,0,0,0.14,0,0,0,0,0,0,0,0,3.61,0.46,0,0,0,0,0,5.68,4.33,1.11,1.74,0,17.06,20.24,6.03,37.86,1.89,0,0,15.1,0,0,0,0,4.15,14.23,0,0,0,0,2.04,12.28,46.09,0,0,2.63,0,2.15,0,1.33,0,0,0,5.44,0,0,0,0,10.05,0,6.61,8.31,6.13,29.97,10.62,0,7.81,0,0,6.94,0,8.12,0,0,6.4,0,5.17,13.51,0,0,16.92,18.41,3.18,0,0,1.79,0,0,12.57,0,12.11,0,0,0,9.95,0,0,0
"111YS",13.27,8.61,0,0,0,1.67,12.19,6.32,2.68,10.1,14.26,12.14,18.76,0,10.13,8.45,0,0,0,3.99,11.64,6.83,6.82,8.44,14.3,11.87,17.54,0,0,0,10.58,5.07,0,12.7,15.81,0.4,0,0,7.1,2.51,4.16,0,0,7.67,24.45,0,9.56,0,0,0,0,10.37,4.87,0,12.98,15.75,0.35,0,0,7.13,2.42,4.28,0,0,7.86,24.41,0,9.57,0,0,11.99,20.6,0,22.44,16.45,28.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,22.48,0,0,0,0,0,4.72,0,4.86,0,0,0,6.57,0,0,0,6.64,0.79,0,0,10.55,7.33,0,0,7.45,0,4.23,0,0,0,0,0,3.09,0,0,0,0,0,0,3.87,0,0,0,0,0,0,4.28,4.02,1.02,2.33,0,28.03,12.85,5.78,36.75,1.06,0,0,0,0,0,0,0,1.97,13.7,0,0,0,0,1.17,11.56,65.83,0,0,2.97,0,2.18,0,0.62,0,0,0,3.13,0,0,0,0,8.78,0,7.95,10.95,6.17,43.36,0,0,4.77,0,0,6.55,0,8.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122O",15.8,6.99,0,0,0,2.76,12.54,6.44,0,10.92,14.28,11.87,18.41,0,10.13,5.24,0,0,0,2.37,12.13,8.3,3.52,11.36,14.52,12.96,19.47,0,0,0,10.14,4.91,0,13.91,15.7,0.46,0,0,6.33,2.13,4.39,0,0,9.1,24.23,0,8.69,0,0,0,0,8.1,6.21,0,0.02,26.74,6.99,0,0,6.69,0.88,1.42,0,0,7.7,23.47,0,11.77,0,0,11.57,21.46,0,22.44,16.24,28.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.98,21.17,0,0,0,0,0,6.01,0,6.85,0,0,0,6.23,0,0,0,7.83,6.99,1.32,0,8.56,5.6,1.32,0,5.85,0,6.83,0,0,0,0,0,2.47,0,0,0,0,0,0,3.3,0.02,0,0,0,0,0,5,4.23,2.58,3.91,0,32.95,1.04,6.76,38.65,1.56,0,0,5.43,0,0,0,0,3.11,13.61,0,0,0,0,1.54,11.37,61.74,0,0,2.74,0,0.47,0,0,0,0,0,4.42,0,0,0,0,7.97,0,7.38,10.74,5.87,43.13,0,0,5.27,0,0,7.24,0,7.98,0,0,8.02,0,0.38,16.47,0,0,16.91,20.6,6.09,0,0,1.97,0,0,11,0,10.91,0,0,0,7.65,0,0,0
"117YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.94,10.18,0,2,0,3.47,13.29,6.55,0,6.69,12.58,10.07,16.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.59,22.55,0,1.88,21.66,5.45,0,0,6.28,0,0,0,0,6.19,20.97,0,5.43,0,0,13.05,12.97,0,23.92,18.93,31.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6,0,0,0,0,0,2.91,0,4.66,0,0,0,5.54,0,0,0,9.72,8.96,0.7,0,9.78,0,0,0,32.44,0,3.78,0,0,0,1.91,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,1.99,3,0,0.11,0,19.87,26.46,6.1,34.47,1.55,2.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117YX",16.91,7.52,0,0.31,0,2.53,13.62,6.81,3.42,8.17,12.32,11.06,17.34,0,12.63,3.42,0,7.78,0,1.16,12.76,6.66,11.96,6.36,11.24,10.57,15.47,0,0,0,10.17,5.43,0,15.27,15.17,0.56,0,0,6.32,2.22,4.42,0,0,9.19,23.32,0,7.92,0,0,0,0,9.75,6.07,0,17.36,15.19,0.39,0,0,4.76,2.15,4.75,0,0,10.01,22.79,0,6.77,0,0,11.86,21.62,0,22.18,16.52,27.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.73,21.89,0,0,0,0,0,6.13,0,3.09,0,0,0,7.78,0,0,0,8.09,0,0,0,5.97,7.25,0,0,3.9,0,3.59,0.88,0,0,0,0,3.68,0,0,0,0,0,0,2.82,1.15,0,0,0,0,0,6.13,5.13,1.74,4.13,0,18.5,9.83,6.99,40.32,3.26,0,0,5.92,0,0,0,0,3.83,14.23,0,0,0,0,2.24,11.61,57.7,0,0,3.17,0,0.66,0,0.64,0,0,0,4.63,0,0,0,0,10.41,0,6.95,9.6,6.79,27.35,11.93,0,7.97,0,0,6.66,0,7.71,0,0,2.75,0,0,14.67,0,0,17.48,15.32,16.71,0,0,0,0,0,15.55,0,12.17,0,0,0,5.35,0,0,0
"1192X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.13,19.61,0,0,0,7.15,12.67,4.29,3.75,4.36,9.23,6.72,11.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.52,0.35,0,0,0,0,0,4.75,3.79,1.21,3.03,0,22.09,17.52,6.13,35.61,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.91,0,0,0,0,10.19,0,6.8,12.07,5.04,15.22,24.9,0,14.25,0,0,1.45,0,4.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11DXW",12.92,5.89,0,0,0,3.92,11.65,5.17,0,20.4,12.73,10.91,16.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.41,0,0,0,0,0,0,1.91,2.57,0,0,0,3.29,41.69,6.27,35.5,1.79,2.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11DXX",18.93,6.21,0,0,0,4.08,11.64,6.22,0,9.75,13.98,11.97,17.22,0,13.85,3.16,0,0,0,3.15,13.83,7.35,0.81,15.79,12.65,11.44,17.97,0,0,0,8.97,6.21,0,18.47,15,0.4,0,0,5.11,2.07,4.85,0,0,9.02,22.77,0,7.12,0,0,0,0,8.27,9.5,0,0.21,24.41,3.04,0,0,9.63,0.89,0.84,0,0,7.03,25.05,0,11.13,0,0,12.45,20.12,0,22.51,16.88,28.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62,19.78,0,0,0,0,0,5.52,0,6.95,0,0,0,7.26,0,0,0,8.22,5.88,2.29,0,8.57,0.71,0,0,9.9,0,8.98,0,0,0,0,0,2.32,0,0,0,0,0,0,3.63,0,0,0,0,0,0,4.94,4.75,0,3.14,0,9.66,27.72,6.79,37.29,1.86,0.23,0,2.89,0,0,0,0,3.01,13.73,0,0,0,0,1.49,11.28,63.4,0,0,1.93,0,2.01,0,0.26,0,0,0,5.37,0,0,0,0,7.64,0,7.3,11.17,5.81,40.97,0,0,5.63,0,0,8.51,0,7.6,0,0,4.87,0,2.29,15.97,0,0,15.06,21.22,1.64,0,0,5.37,0,0,14.92,0,12.92,0,0,0,5.75,0,0,0
"11DXY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.71,7.67,0,0.34,0,1.49,15.83,6.88,0,8.58,9.89,8.61,15,0,0,0,10.92,4.95,0,11.83,15.47,0.45,0,0,9.29,1.71,2.86,0,0,8.06,25.4,0,9.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.06,13.38,0,23.84,18.82,30.91,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.04,0,5.58,0.91,8.63,13.75,7.34,0.4,0,32.01,9.86,0,17.48,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.02,0,0,0,0,0,0,2.24,4.15,0,0.63,0,33.86,9.21,6.1,36.14,1.82,1.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11DXZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,3.81,0,0,0,0.62,13.36,8.24,2.32,14.71,14.96,13.69,20,0,0,0,11.42,6.72,0,11.82,16.11,0.52,0,0,4.71,2.58,4.46,0,0.36,9.11,24.94,0,7.25,0,0,0,0,9.38,7.91,0,0,23.8,1.4,0,0,10.05,1.58,0.71,0,0,6.68,27.01,0,11.49,0,0,11.44,28,0,20.49,14.64,25.43,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.61,0,2.33,1.46,5.61,18.47,2.78,3.69,0,28.43,9.9,0,23.71,0,0,19.19,20.74,0,0,0,0,0,8.98,0,7.41,1.56,0,0,7.35,0,0,0,8.2,7.38,1.99,0,2.22,1.47,0,0,6.91,0,3.95,0.55,0,0,0.99,0,1.12,0,0,0,0,0,0,3.06,0.39,0,0,0,0,0,3.18,4.21,0,1.24,0,45.64,0,5.98,35.05,1.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.99,0,0,0,0,8.43,0,8.61,14.87,6.11,37.44,0,0,4.93,0,0,7.5,0,9.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11DYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.76,11.81,0,0,0,1.56,12.49,4.36,0.37,5.03,9.71,7.88,13.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11DZ1",19.24,13.67,0,2.23,0,4.45,15.41,6.01,0,6.34,9.82,8.14,14.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.96,0,0,0,0,0,8.84,0,6.69,0,0,0,7.32,0,0,0,9.26,5.92,2.99,0,8.38,0.16,0,0,24.19,0,5.13,0,0,0,1.25,0,0.91,0,0,0,0,0,0.85,3.23,0.83,0,0,0,0,1.32,7.3,2.74,2.05,2.5,0,27.79,7.75,4.91,35.7,3.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11EI6",15.34,7.71,0,0,0,5.14,13.86,5.21,0,14.1,11.93,9.8,16.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.93,8.25,0,18.1,12.61,1.42,0,0,2.32,1.84,5.66,0,1.79,9.8,21.3,0,4.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.36,0,0,0,0,0,4.84,0,7.59,0,0,0,5.45,0,0,0,6.54,13.6,1.53,0,9.83,0.75,0.61,0,20.25,0,7.82,0,0,0,0.86,0,0,0,0,0,0,0,0,3.3,0.66,0,0,0,0,0,4.57,2.62,2.87,2.42,0,22.53,12.86,6.3,39.6,2.27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11EM3",10.83,5.68,0,0,0,2.69,11.23,6.98,6.47,10.61,14.54,12.4,18.57,0,14.39,4.54,0,0,0,2.04,14.87,7.69,0.8,8.79,15.81,12.39,18.69,0,0,0,12,5.55,0,14.94,15.83,0.58,0,0,4,1.83,4.48,0,0.25,10.98,23.62,0,5.94,0,0,0,0,7.96,12.24,0,0.81,26.25,2.52,0,0,7.88,0.59,1.22,0,0,6.91,23.9,0,9.7,0,0,12.46,22.95,0,22.13,16.44,26.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.17,0,0,0,0,0,0,2.99,5.86,0,2.84,0,23.6,9.79,7.31,39.19,2.82,1.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
